record_id,canonical_name,provider,official_source_url,dataset_identifier,catalog_deposit_version,observed_deposit_version,version_matches_catalog,listing_result,expected_file_count,expected_bytes,file_index,file_path,file_bytes,mime_type,source_checksum_type,source_checksum_available,source_status,notes
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,8,processed/subject1/Results/3mmx3mm_20180831130922_OS/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,9,processed/subject1/Results/3mmx3mm_20180831130922_OS/segmentation.mat,887282567,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,10,processed/subject1/Results/3mmx3mm_20180831130922_OS/segmentationAlligned.mat,416690922,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,11,processed/subject1/Results/3mmx3mm_20180831131120_OS/ETDRS_grid/2DregionsETDRS.mat,14882,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,12,processed/subject1/Results/3mmx3mm_20180831131120_OS/ETDRS_grid/3DregionsETDRS.mat,8728974,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,13,processed/subject1/Results/3mmx3mm_20180831131120_OS/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,14,processed/subject1/Results/3mmx3mm_20180831131120_OS/segmentation.mat,924226029,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,15,processed/subject1/Results/3mmx3mm_20180831131120_OS/segmentationAlligned.mat,437447615,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,16,processed/subject1/Results/3mmx3mm_20180831131555_OD/ETDRS_grid/2DregionsETDRS.mat,14757,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,17,processed/subject1/Results/3mmx3mm_20180831131555_OD/ETDRS_grid/3DregionsETDRS.mat,8645963,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,18,processed/subject1/Results/3mmx3mm_20180831131555_OD/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,19,processed/subject1/Results/3mmx3mm_20180831131555_OD/segmentation.mat,848555567,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,20,processed/subject1/Results/3mmx3mm_20180831131555_OD/segmentationAlligned.mat,406117320,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,21,processed/subject1/Results/3mmx3mm_20180831131723_OD/ETDRS_grid/2DregionsETDRS.mat,14878,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,22,processed/subject1/Results/3mmx3mm_20180831131723_OD/ETDRS_grid/3DregionsETDRS.mat,8711472,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,23,processed/subject1/Results/3mmx3mm_20180831131723_OD/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,24,processed/subject1/Results/3mmx3mm_20180831131723_OD/segmentation.mat,946712646,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,25,processed/subject1/Results/3mmx3mm_20180831131723_OD/segmentationAlligned.mat,467312997,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,26,processed/subject1/Results/3mmx3mm_20180831131819_OD/ETDRS_grid/2DregionsETDRS.mat,14931,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,27,processed/subject1/Results/3mmx3mm_20180831131819_OD/ETDRS_grid/3DregionsETDRS.mat,8759091,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,28,processed/subject1/Results/3mmx3mm_20180831131819_OD/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,29,processed/subject1/Results/3mmx3mm_20180831131819_OD/segmentation.mat,972671064,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,30,processed/subject1/Results/3mmx3mm_20180831131819_OD/segmentationAlligned.mat,484114534,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,31,processed/subject2/Results/3mmx3mm_20190131135255_OD/ETDRS_grid/2DregionsETDRS.mat,14833,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,32,processed/subject2/Results/3mmx3mm_20190131135255_OD/ETDRS_grid/3DregionsETDRS.mat,8701804,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,33,processed/subject2/Results/3mmx3mm_20190131135255_OD/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,34,processed/subject2/Results/3mmx3mm_20190131135255_OD/segmentation.mat,946836903,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,35,processed/subject2/Results/3mmx3mm_20190131135255_OD/segmentationAlligned.mat,447560398,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,36,processed/subject2/Results/3mmx3mm_20190131135409_OD/ETDRS_grid/2DregionsETDRS.mat,14830,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,37,processed/subject2/Results/3mmx3mm_20190131135409_OD/ETDRS_grid/3DregionsETDRS.mat,8678278,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,38,processed/subject2/Results/3mmx3mm_20190131135409_OD/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,39,processed/subject2/Results/3mmx3mm_20190131135409_OD/segmentation.mat,970657819,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,40,processed/subject2/Results/3mmx3mm_20190131135409_OD/segmentationAlligned.mat,465130110,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,41,processed/subject2/Results/3mmx3mm_20190131135951_OS/ETDRS_grid/2DregionsETDRS.mat,14946,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,42,processed/subject2/Results/3mmx3mm_20190131135951_OS/ETDRS_grid/3DregionsETDRS.mat,8761125,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,43,processed/subject2/Results/3mmx3mm_20190131135951_OS/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,44,processed/subject2/Results/3mmx3mm_20190131135951_OS/segmentation.mat,981469323,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,45,processed/subject2/Results/3mmx3mm_20190131135951_OS/segmentationAlligned.mat,499419170,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,46,processed/subject2/Results/3mmx3mm_20190131140107_OS/ETDRS_grid/2DregionsETDRS.mat,14851,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,47,processed/subject2/Results/3mmx3mm_20190131140107_OS/ETDRS_grid/3DregionsETDRS.mat,8707227,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,48,processed/subject2/Results/3mmx3mm_20190131140107_OS/scanInfo.mat,209,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,49,processed/subject2/Results/3mmx3mm_20190131140107_OS/segmentation.mat,963252654,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,kaggle,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,cnzakimuena/retinal-oct-and-octa-data-3,,,True,official_file_listing_confirmed,50,13970739052,50,processed/subject2/Results/3mmx3mm_20190131140107_OS/segmentationAlligned.mat,479589660,,,False,repository_file,Official Kaggle client file listing reviewed. The listing endpoint does not expose a stable deposit-version identifier.
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,figshare,https://doi.org/10.25452/figshare.plus.17113883.v1,17113883,1,1,True,official_file_listing_confirmed,3,208139751689,1,Sub02.zip,76500270742,undefined,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,figshare,https://doi.org/10.25452/figshare.plus.17113883.v1,17113883,1,1,True,official_file_listing_confirmed,3,208139751689,2,Sub03.zip,68552363334,undefined,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,figshare,https://doi.org/10.25452/figshare.plus.17113883.v1,17113883,1,1,True,official_file_listing_confirmed,3,208139751689,3,Sub01.zip,63087117613,undefined,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,figshare,https://doi.org/10.6084/m9.figshare.21197173.v1,21197173,1,1,True,official_file_listing_confirmed,5,511581820,1,Blood_vessels_BW_templates_plosone.mat,1791080,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,figshare,https://doi.org/10.6084/m9.figshare.21197173.v1,21197173,1,1,True,official_file_listing_confirmed,5,511581820,2,Diagnoses_key_plosone.mat,236,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,figshare,https://doi.org/10.6084/m9.figshare.21197173.v1,21197173,1,1,True,official_file_listing_confirmed,5,511581820,3,ONH_BW_templates_plosone.mat,531080,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,figshare,https://doi.org/10.6084/m9.figshare.21197173.v1,21197173,1,1,True,official_file_listing_confirmed,5,511581820,4,RNFL_circular_OCT_scans_plosone.mat,445481,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,figshare,https://doi.org/10.6084/m9.figshare.21197173.v1,21197173,1,1,True,official_file_listing_confirmed,5,511581820,5,PAA_original_maps_plosone.mat,508813943,application/octet-stream,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,figshare,https://doi.org/10.6084/m9.figshare.28176839.v1,28176839,1,1,True,official_file_listing_confirmed,5,27295283129,1,sat_files.csv,13931,text/csv,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,figshare,https://doi.org/10.6084/m9.figshare.28176839.v1,28176839,1,1,True,official_file_listing_confirmed,5,27295283129,2,demographic_data.csv,17242,text/csv,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,figshare,https://doi.org/10.6084/m9.figshare.28176839.v1,28176839,1,1,True,official_file_listing_confirmed,5,27295283129,3,sum_tab.pdf,320804,application/pdf,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,figshare,https://doi.org/10.6084/m9.figshare.28176839.v1,28176839,1,1,True,official_file_listing_confirmed,5,27295283129,4,sample_phase_tab.pdf,537315,application/pdf,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,figshare,https://doi.org/10.6084/m9.figshare.28176839.v1,28176839,1,1,True,official_file_listing_confirmed,5,27295283129,5,SpectroSense Dataset.zip,27294393837,undefined,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
sustech_sysu_corneal_ulcers,SUSTech-SYSU Corneal Ulcer Dataset,figshare,https://doi.org/10.6084/m9.figshare.10247501.v1,10247501,1,1,True,official_file_listing_confirmed,1,1159073143,1,The-SUSTech-SYSU-dataset-for-automatically-segmenting-and-classifying-corneal-ulcers.zip,1159073143,application/zip,md5,True,repository_file,Official version-specific Figshare file listing reviewed.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,huggingface,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,serag-ai/Synthetic-Ophthalmology-Images,,03d9828ca9e97a8614b25a08da36a63229afddcb,,official_file_listing_confirmed,6,7215007204,1,.gitattributes,2461,,,False,repository_file,Official Hugging Face repository tree reviewed at the recorded commit.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,huggingface,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,serag-ai/Synthetic-Ophthalmology-Images,,03d9828ca9e97a8614b25a08da36a63229afddcb,,official_file_listing_confirmed,6,7215007204,2,CNV.zip,1749640698,,sha256,True,repository_file,Official Hugging Face repository tree reviewed at the recorded commit.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,huggingface,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,serag-ai/Synthetic-Ophthalmology-Images,,03d9828ca9e97a8614b25a08da36a63229afddcb,,official_file_listing_confirmed,6,7215007204,3,DME.zip,2016014872,,sha256,True,repository_file,Official Hugging Face repository tree reviewed at the recorded commit.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,huggingface,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,serag-ai/Synthetic-Ophthalmology-Images,,03d9828ca9e97a8614b25a08da36a63229afddcb,,official_file_listing_confirmed,6,7215007204,4,Drusen.zip,1725906505,,sha256,True,repository_file,Official Hugging Face repository tree reviewed at the recorded commit.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,huggingface,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,serag-ai/Synthetic-Ophthalmology-Images,,03d9828ca9e97a8614b25a08da36a63229afddcb,,official_file_listing_confirmed,6,7215007204,5,Normal.zip,1723439708,,sha256,True,repository_file,Official Hugging Face repository tree reviewed at the recorded commit.
